CODIGO;NOMBRE;C.FAM.;NOMBRE FAMILIA;C.PRO.;NOMBRE PROVEEDOR;OBSERVACIONES;UBICACION;MEDIDA;CLASIFICACION;COMPRAS;VENTAS;CODIGO DE BARRAS;REFERENCIA PROVEEDOR
XHTV00000VER4XL;CHALECO HART TAVERA-V 4XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHTV4XL
XHTV00000VERL..;CHALECO HART TAVERA-V L;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHTVL
XHTV00000VERM..;CHALECO HART TAVERA-V M;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHTVM
XHTV00000VERS..;CHALECO HART TAVERA-V S;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHTVS
XHTV00000VERXL.;CHALECO HART TAVERA-V XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHTVXL
XHTV00000VERXXL;CHALECO HART TAVERA-V XXL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHTVXXL
0000XHUVMVER3XL;CHALECO HART UDANA V 3XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHUV3XL
0000XHUVMVER4XL;CHALECO HART UDANA V 4XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHUV4XL
0000XHUVMVERL..;CHALECO HART UDANA V L;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHUVL
0000XHUVMVERM..;CHALECO HART UDANA V M;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHUVM
0000XHUVMVERS..;CHALECO HART UDANA V S;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHUVS
0000XHUVMVERXL.;CHALECO HART UDANA V XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHUVXL
0000XHUVMVERXXL;CHALECO HART UDANA V XXL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;8,43029E+12;XHUVXXL
XHWOV0000VER3XL;CHALECO HART WAGRAIN-V 3XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHWOV3XL
XHWOV0000VERL..;CHALECO HART WAGRAIN-V L;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHWOVL
XHWOV0000VERM..;CHALECO HART WAGRAIN-V M;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHWOVM
XHWOV0000VERS..;CHALECO HART WAGRAIN-V S;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHWOVS
XHWOV0000VERXL.;CHALECO HART WAGRAIN-V XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHWOVXL
XHWOV0000VERXXL;CHALECO HART WAGRAIN-V XXL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;VERDE;;;;6000000000;7000000000;8,43029E+12;XHWOVXXL
PERCU2925NAR004;CHALECO NIÑO PERCUSSION 2925;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2925NAR004;
PERCU2925NAR006;CHALECO NIÑO PERCUSSION 2925;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;3,66053E+12;
PERCU2925NAR008;CHALECO NIÑO PERCUSSION 2925;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2925NAR008;
PERCU2925NAR010;CHALECO NIÑO PERCUSSION 2925;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2925NAR010;
PERCU2925NAR012;CHALECO NIÑO PERCUSSION 2925;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2925NAR012;
PERCU2925NAR014;CHALECO NIÑO PERCUSSION 2925;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;PERCU2925NAR014;
983711654NAR004;CHALECO NIÑO STAGUNT MILANO A131-BC;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;983711654NAR004;
983711654NAR006;CHALECO NIÑO STAGUNT MILANO A131-BC;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;983711654NAR006;
983711654NAR008;CHALECO NIÑO STAGUNT MILANO A131-BC;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;983711654NAR008;
983711654NAR010;CHALECO NIÑO STAGUNT MILANO A131-BC;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;983711654NAR010;
983711654NAR014;CHALECO NIÑO STAGUNT MILANO A131-BC;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;3,70098E+12;
983711654NAR012;CHALECO NIÑO STAGUNT MILANO A131-BC;3;ROPA Y TEXTIL;0;PROVEDORES VARIOS;;;;;6000000000;7000000000;983711654NAR012;
144021887VERXL.;CHALECO SWEDTEAM ULTRA VEST (XL);3;ROPA Y TEXTIL;14;COMERCIAL EL CALDEN, SL;;;;;6000000000;7000000000;7,33014E+12;1,003E+11
012352904VERL..;CHAQUETA AISLANTE HARKILA CLIM8 VERDE L;3;ROPA Y TEXTIL;107;OUTFIT INTERNATIONAL AS;;;;;6000000000;7000000000;5,71473E+12;10012352905
012352904VERM..;CHAQUETA AISLANTE HARKILA CLIM8 VERDE M;3;ROPA Y TEXTIL;107;OUTFIT INTERNATIONAL AS;;;;;6000000000;7000000000;5,71473E+12;10012352904
274277160VER3XL;CHAQUETA ALAN PAINE AYLSHAM 3XL;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;274277160VER3XL;AYLGKT
274277160VERL..;CHAQUETA ALAN PAINE AYLSHAM L;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;274277160VERL..;AYLGKT
274277160VERM..;CHAQUETA ALAN PAINE AYLSHAM M;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;274277160VERM..5052742710;AYLGKT
274277160VERS..;CHAQUETA ALAN PAINE AYLSHAM S;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;5,05274E+12;AYLGKT
274277160VERXL.;CHAQUETA ALAN PAINE AYLSHAM XL;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;5,05274E+12;AYLGKT
274277160VERXXL;CHAQUETA ALAN PAINE AYLSHAM XXL;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;274277160VERXXL;AYLGKT
742857249VER3XL;CHAQUETA ALAN PAINE WINDBLOCK AYLSHAM 3XL;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;742857249VER3XL;
742857249VER4XL;CHAQUETA ALAN PAINE WINDBLOCK AYLSHAM 4XL;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;742857249VER4XL;
742857249VERL..;CHAQUETA ALAN PAINE WINDBLOCK AYLSHAM L;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;742857249VERL..;
742857249VERM..;CHAQUETA ALAN PAINE WINDBLOCK AYLSHAM M;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;5,05274E+12;
742857249VERS..;CHAQUETA ALAN PAINE WINDBLOCK AYLSHAM S;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;5,05274E+12;
742857249VERXL.;CHAQUETA ALAN PAINE WINDBLOCK AYLSHAM XL;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;742857249VERXL.;
742857249VERXXL;CHAQUETA ALAN PAINE WINDBLOCK AYLSHAM XXL;3;ROPA Y TEXTIL;13;;;;;;6000000000;7000000000;742857249VERXXL;
0L190408MVARXXL;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W 2XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVARXXL;TAUNUSW-2XL
0L190408MVAR2XS;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W 2XS;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVAR2XS;TAUNUSW-2XS
0L190408MVAR3XL;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W 3XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVAR3XL;TAUNUSW-3XL
0L190408MVAR4XL;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W 4XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVAR4XL;TAUNUSW-4XL
0L190408MVARL..;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W L;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVARL..;TAUNUSW-L
0L190408MVARM..;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W M;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVARM..;TAUNUSW-M
0L190408MVARS..;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W S;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVARS..;TAUNUSW-S
0L190408MVARXL.;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVARXL.;TAUNUSW-XL
0L190408MVARXS.;CHAQUETA ALTAS PRESTACIONES HART TAUNUS W XS;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;0L190408MVARXS.;TAUNUSW-XS
00L190408VARXXL;CHAQUETA AP HART TAUNUS 2XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VARXXL;TAUNUS-2XL
00L190408VAR2XS;CHAQUETA AP HART TAUNUS 2XS;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VAR2XS;TAUNUS-2XS
00L190408VAR3XL;CHAQUETA AP HART TAUNUS 3XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VAR3XL;TAUNUS-3XL
00L190408VAR4XL;CHAQUETA AP HART TAUNUS 4XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VAR4XL;TAUNUS-4XL
00L190408VARL..;CHAQUETA AP HART TAUNUS L;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VARL..;TAUNUS-L
00L190408VARM..;CHAQUETA AP HART TAUNUS M;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VARM..;TAUNUS-M
00L190408VARS..;CHAQUETA AP HART TAUNUS S;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VARS..;TAUNUS-S
00L190408VARXL.;CHAQUETA AP HART TAUNUS XL;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VARXL.;TAUNUS-XL
00L190408VARXS.;CHAQUETA AP HART TAUNUS XS;3;ROPA Y TEXTIL;8;SUMINISTROS EVIA, SL;;;;;6000000000;7000000000;00L190408VARXS.;TAUNUS-XS
GU1940000VER3XL;CHAQUETA BERETTA IBEX NEOSHELL JACKET 3XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;VERDE/NEGRA;;;;6000000000;7000000000;8,05183E+12;GU1940
GU1940000VERL..;CHAQUETA BERETTA IBEX NEOSHELL JACKET L;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;VERDE/NEGRA;;;;6000000000;7000000000;GU1940000VERL..;GU1940
GU1940000VERM..;CHAQUETA BERETTA IBEX NEOSHELL JACKET M;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;VERDE/NEGRA;;;;6000000000;7000000000;8,05183E+12;gu194t19660715s
GU1940000VERS..;CHAQUETA BERETTA IBEX NEOSHELL JACKET S;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;VERDE/NEGRA;;;;6000000000;7000000000;8,05183E+12;gu194t19660715xs
GU1940000VERXL.;CHAQUETA BERETTA IBEX NEOSHELL JACKET XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;VERDE/NEGRA;;;;6000000000;7000000000;GU1940000VERXL.;GU1940
GU1940000VERXXL;CHAQUETA BERETTA IBEX NEOSHELL JACKET XXL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;VERDE/NEGRA;;;;6000000000;7000000000;8,05183E+12;GU1940
P35810000MAR3XL;CHAQUETA BERETTA RUPICAPRA JACKET 3XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000MAR3XL;P3581
P35810000NEG3XL;CHAQUETA BERETTA RUPICAPRA JACKET 3XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NEG3XL;P3581
P35810000NAR3XL;CHAQUETA BERETTA RUPICAPRA JACKET 3XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NAR3XL;P3581
P35810000NAR4XL;CHAQUETA BERETTA RUPICAPRA JACKET 4XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NAR4XL;P3581
P35810000NARL..;CHAQUETA BERETTA RUPICAPRA JACKET L;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NARL..;P3581
P35810000NEGL..;CHAQUETA BERETTA RUPICAPRA JACKET L;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NEGL..;P3581
P35810000MARL..;CHAQUETA BERETTA RUPICAPRA JACKET L;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;MARRON;;;;6000000000;7000000000;8,05183E+12;p3581t220107v7m
P35810000MARM..;CHAQUETA BERETTA RUPICAPRA JACKET M;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;MARRRON;;;;6000000000;7000000000;8,05183E+12;p3581t220107v7s
P35810000NEGM..;CHAQUETA BERETTA RUPICAPRA JACKET M;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NEGM..;P3581
P35810000NARM..;CHAQUETA BERETTA RUPICAPRA JACKET M;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;454;P3581
P35810000NEGS..;CHAQUETA BERETTA RUPICAPRA JACKET S;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NEGS..;P3581
P35810000NARS..;CHAQUETA BERETTA RUPICAPRA JACKET S;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;NARANJA;;;;6000000000;7000000000;8,05183E+12;p3581t220109ouxs
P35810000MARS..;CHAQUETA BERETTA RUPICAPRA JACKET S;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;MARRON;;;;6000000000;7000000000;8,05183E+12;p3581t220107v7xs
P35810000NEGXL.;CHAQUETA BERETTA RUPICAPRA JACKET XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NEGXL.;P3581
P35810000NARXL.;CHAQUETA BERETTA RUPICAPRA JACKET XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;NARANJA;;;;6000000000;7000000000;8,05183E+12;p3581t220109oul
P35810000MARXL.;CHAQUETA BERETTA RUPICAPRA JACKET XL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;MARRON;;;;6000000000;7000000000;8,05183E+12;p3581t220107v7l
P35810000MARXXL;CHAQUETA BERETTA RUPICAPRA JACKET XXL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000MARXXL;P3581
P35810000NARXXL;CHAQUETA BERETTA RUPICAPRA JACKET XXL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;8,05183E+12;P3581
P35810000NEGXXL;CHAQUETA BERETTA RUPICAPRA JACKET XXL;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;P35810000NEGXXL;P3581
GT891T197AZUL..;CHAQUETA BERETTA TIRADORA INVIERNO L;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;8,05183E+12;GT891T197
GT891T197AZUM..;CHAQUETA BERETTA TIRADORA INVIERNO M;3;ROPA Y TEXTIL;6;BERETTA BENELLI IBERICA, SA;;;;;6000000000;7000000000;8051832439;GT891T197
046974001VER3XL;CHAQUETA BROWNING COLDKILL 3XL VERDE;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614770633;9066
046974001VERL..;CHAQUETA BROWNING COLDKILL L VERDE;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614770602;9063
046974001VERM..;CHAQUETA BROWNING COLDKILL M VERDE;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614770596;9062
046974001VERS..;CHAQUETA BROWNING COLDKILL S VERDE;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614770589;9061
046974001VERXL.;CHAQUETA BROWNING COLDKILL VERDE XL;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614770619;9064
046974001VERXXL;CHAQUETA BROWNING COLDKILL XXL VERDE;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614770626;9065
049894201VERXXL;CHAQUETA BROWNING SUMMIT OLIVA 2XL;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614773313;3049894205
049894201VER3XL;CHAQUETA BROWNING SUMMIT OLIVA 3XL;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;049894201VER3XL;
049894201VERL..;CHAQUETA BROWNING SUMMIT OLIVA L;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614773290;3049894203
049894201VERM..;CHAQUETA BROWNING SUMMIT OLIVA M;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614773283;3049894202
049894201VERS..;CHAQUETA BROWNING SUMMIT OLIVA S;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614773276;3049894201
049894201VERXL.;CHAQUETA BROWNING SUMMIT OLIVA XL;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614773306;3049894204
614759195NAR3XL;CHAQUETA BROWNING ULTIMATE NARANJA 3XL;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614759195;3049980206
614759195NARL..;CHAQUETA BROWNING ULTIMATE NARANJA L;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614759164;
614759195NARM..;CHAQUETA BROWNING ULTIMATE NARANJA M;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614759157;
614759195NARS..;CHAQUETA BROWNING ULTIMATE NARANJA S;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;614759195NARS..;
614759195NARXL.;CHAQUETA BROWNING ULTIMATE NARANJA XL;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614759171;
614759195NARXXL;CHAQUETA BROWNING ULTIMATE NARANJA XXL;3;ROPA Y TEXTIL;4;AGUIRRE Y CIA, SA;;;;;6000000000;7000000000;23614759188;
00L190407VERXXL;CHAQUETA C/CAPUCHA BENDIS 2200 2XL;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VERXXL;BENDIS2200-2XL
00L190407VER2XS;CHAQUETA C/CAPUCHA BENDIS 2200 2XS;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VER2XS;BENDIS2200-2XS
00L190407VER3XL;CHAQUETA C/CAPUCHA BENDIS 2200 3XL;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VER3XL;BENDIS2200-3XL
00L190407VER4XL;CHAQUETA C/CAPUCHA BENDIS 2200 4XL;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VER4XL;BENDIS2200-4XL
00L190407VERL..;CHAQUETA C/CAPUCHA BENDIS 2200 L;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VERL..;BENDIS2200-L
00L190407VERM..;CHAQUETA C/CAPUCHA BENDIS 2200 M;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VERM..;BENDIS2200-M
00L190407VERS..;CHAQUETA C/CAPUCHA BENDIS 2200 S;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VERS..;BENDIS2200-S
00L190407VERXL.;CHAQUETA C/CAPUCHA BENDIS 2200 XL;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VERXL.;BENDIS2200-XL
00L190407VERXS.;CHAQUETA C/CAPUCHA BENDIS 2200 XS;3;ROPA Y TEXTIL;37;JOSE MONLLOR, SL;;;;;6000000000;7000000000;00L190407VERXS.;BENDIS2200-XS
962200009VER3XL;CHAQUETA CHIRUCA  ATALANTA 01 CH+ 3XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4589201
962200009VER4XL;CHAQUETA CHIRUCA  ATALANTA 01 CH+ 4XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;962200009VER4XL;4589201
962200009VERL..;CHAQUETA CHIRUCA  ATALANTA 01 CH+ L;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4589201
962200009VERM..;CHAQUETA CHIRUCA  ATALANTA 01 CH+ M;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4589201
962200009VERS..;CHAQUETA CHIRUCA  ATALANTA 01 CH+ S;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4589201
962200009VERXL.;CHAQUETA CHIRUCA  ATALANTA 01 CH+ XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4589201
962200009VERXXL;CHAQUETA CHIRUCA  ATALANTA 01 CH+ XXL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4589201
096161074VER3XL;CHAQUETA CHIRUCA AURA 01 CH+ 3XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;96161074
096161074VER4XL;CHAQUETA CHIRUCA AURA 01 CH+ 4XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;096161074VER4XL;96161074
096161074VERL..;CHAQUETA CHIRUCA AURA 01 CH+ L;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;096161074VERL..;96161074
096161074VERM..;CHAQUETA CHIRUCA AURA 01 CH+ M;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;096161074VERM..;96161074
096161074VERS..;CHAQUETA CHIRUCA AURA 01 CH+ S;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;096161074VERS..;96161074
096161074VERXL.;CHAQUETA CHIRUCA AURA 01 CH+ XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;096161074VERXL.;96161074
096161074VERXXL;CHAQUETA CHIRUCA AURA 01 CH+ XXL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;096161074VERXXL;96161074
004583918NARL..;CHAQUETA CHIRUCA ISIS 18 CH+ HI VIS L;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4593918
004583918NARM..;CHAQUETA CHIRUCA ISIS 18 CH+ HI VIS M;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4593918
004583918NARS..;CHAQUETA CHIRUCA ISIS 18 CH+ HI VIS S;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4593918
004583918NARXL.;CHAQUETA CHIRUCA ISIS 18 CH+ HI VIS XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4593918
004583918NARXXL;CHAQUETA CHIRUCA ISIS 18 CH+ HI VIS XXL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;;;;;6000000000;7000000000;8,4261E+12;4593918
458700100VER3XL;CHAQUETA CHIRUCA VALKIRIA 01 CH+ 3XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4587001
458700100VERL..;CHAQUETA CHIRUCA VALKIRIA 01 CH+ L;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4587001
458700100VERM..;CHAQUETA CHIRUCA VALKIRIA 01 CH+ M;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4587001
458700100VERXL.;CHAQUETA CHIRUCA VALKIRIA 01 CH+ XL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4587001
458700100VERXXL;CHAQUETA CHIRUCA VALKIRIA 01 CH+ XXL;3;ROPA Y TEXTIL;35;CALZADOS FAL, SA;VERDE;;;;6000000000;7000000000;8,4261E+12;4587001
